unit,time,prob,ymin,ymax
I,11.0,0,2.0,2.0
I,12.0,95,0.0,6.0
I,12.0,87,0.0,5.0
I,12.0,75,1.0,4.0
I,12.0,62,1.0,4.0
I,12.0,50,1.0,3.0
I,12.0,37,1.0,3.0
I,12.0,25,2.0,3.0
I,12.0,12,2.0,2.0
I,12.0,0,2.0,2.0
I,13.0,95,0.0,7.0
I,13.0,87,0.0,6.0
I,13.0,75,1.0,5.0
I,13.0,62,1.0,4.0
I,13.0,50,1.0,4.0
I,13.0,37,2.0,3.0
I,13.0,25,2.0,3.0
I,13.0,12,2.0,3.0
I,13.0,0,3.0,3.0
I,14.0,95,0.0,7.0
I,14.0,87,1.0,6.0
I,14.0,75,1.0,5.0
I,14.0,62,1.0,5.0
I,14.0,50,2.0,4.0
I,14.0,37,2.0,4.0
I,14.0,25,2.0,4.0
I,14.0,12,3.0,3.0
I,14.0,0,3.0,3.0
I,15.0,95,0.0,9.0
I,15.0,87,1.0,8.0
I,15.0,75,2.0,7.0
I,15.0,62,2.0,6.0
I,15.0,50,2.0,5.0
I,15.0,37,3.0,5.0
I,15.0,25,3.0,5.0
I,15.0,12,4.0,4.0
I,15.0,0,4.0,4.0
I,16.0,95,1.0,12.0
I,16.0,87,2.0,10.0
I,16.0,75,3.0,9.0
I,16.0,62,3.0,8.0
I,16.0,50,4.0,7.0
I,16.0,37,4.0,7.0
I,16.0,25,5.0,6.0
I,16.0,12,5.0,6.0
I,16.0,0,5.0,5.0
I,17.0,95,1.0,12.0
I,17.0,87,2.0,10.0
I,17.0,75,3.0,9.0
I,17.0,62,4.0,8.0
I,17.0,50,4.0,7.0
I,17.0,37,4.0,7.0
I,17.0,25,5.0,6.0
I,17.0,12,5.0,6.0
I,17.0,0,6.0,6.0
I,18.0,95,2.0,14.0
I,18.0,87,3.0,12.0
I,18.0,75,4.0,11.0
I,18.0,62,4.0,10.0
I,18.0,50,5.0,9.0
I,18.0,37,5.0,8.0
I,18.0,25,6.0,8.0
I,18.0,12,6.0,7.0
I,18.0,0,7.0,7.0
I,19.0,95,3.0,17.0
I,19.0,87,4.0,15.0
I,19.0,75,5.0,13.0
I,19.0,62,6.0,12.0
I,19.0,50,6.0,11.0
I,19.0,37,7.0,11.0
I,19.0,25,8.0,10.0
I,19.0,12,8.0,9.0
I,19.0,0,9.0,9.0
I,20.0,95,4.0,24.0
I,20.0,87,5.0,21.0
I,20.0,75,6.0,18.0
I,20.0,62,7.0,16.0
I,20.0,50,8.0,15.0
I,20.0,37,8.0,14.0
I,20.0,25,9.0,12.0
I,20.0,12,10.0,11.0
I,20.0,0,11.0,11.0
I,21.0,95,8.0,29.0
I,21.0,87,9.0,26.0
I,21.0,75,11.0,23.0
I,21.0,62,12.0,22.0
I,21.0,50,13.0,20.0
I,21.0,37,14.0,19.0
I,21.0,25,15.0,18.0
I,21.0,12,16.0,17.0
I,21.0,0,16.0,16.0
I,22.0,95,11.0,32.0
I,22.0,87,13.0,29.0
I,22.0,75,14.0,27.0
I,22.0,62,16.0,25.0
I,22.0,50,17.0,24.0
I,22.0,37,18.0,23.0
I,22.0,25,18.0,22.0
I,22.0,12,19.0,21.0
I,22.0,0,20.0,20.0
I,23.0,95,13.0,37.0
I,23.0,87,15.0,33.0
I,23.0,75,17.0,31.0
I,23.0,62,19.0,29.0
I,23.0,50,20.0,28.0
I,23.0,37,21.0,26.0
I,23.0,25,22.0,25.0
I,23.0,12,23.0,24.0
I,23.0,0,24.0,24.0
I,24.0,95,17.0,42.0
I,24.0,87,19.0,38.0
I,24.0,75,21.0,36.0
I,24.0,62,23.0,34.0
I,24.0,50,24.0,32.0
I,24.0,37,25.0,31.0
I,24.0,25,26.0,30.0
I,24.0,12,27.0,29.0
I,24.0,0,28.0,28.0
I,25.0,95,18.0,47.0
I,25.0,87,21.0,43.0
I,25.0,75,23.0,40.0
I,25.0,62,25.0,38.0
I,25.0,50,26.0,36.0
I,25.0,37,28.0,35.0
I,25.0,25,29.0,34.0
I,25.0,12,30.0,32.0
I,25.0,0,31.0,31.0
I,26.0,95,22.0,54.0
I,26.0,87,25.0,50.0
I,26.0,75,28.0,47.0
I,26.0,62,30.0,44.0
I,26.0,50,32.0,43.0
I,26.0,37,33.0,41.0
I,26.0,25,34.0,40.0
I,26.0,12,36.0,38.0
I,26.0,0,37.0,37.0
I,27.0,95,26.0,59.0
I,27.0,87,29.0,55.0
I,27.0,75,32.0,51.0
I,27.0,62,34.0,49.0
I,27.0,50,35.0,47.0
I,27.0,37,37.0,45.0
I,27.0,25,38.0,44.0
I,27.0,12,40.0,42.0
I,27.0,0,41.0,41.0
I,28.0,95,30.0,65.0
I,28.0,87,33.0,60.0
I,28.0,75,36.0,56.0
I,28.0,62,38.0,54.0
I,28.0,50,40.0,52.0
I,28.0,37,41.0,50.0
I,28.0,25,43.0,48.0
I,28.0,12,44.0,47.0
I,28.0,0,46.0,46.0
I,29.0,95,36.0,73.0
I,29.0,87,39.0,68.0
I,29.0,75,42.0,64.0
I,29.0,62,45.0,61.0
I,29.0,50,47.0,59.0
I,29.0,37,48.0,57.0
I,29.0,25,50.0,56.0
I,29.0,12,51.0,54.0
I,29.0,0,53.0,53.0
I,30.0,95,44.0,85.0
I,30.0,87,48.0,80.0
I,30.0,75,52.0,76.0
I,30.0,62,54.0,73.0
I,30.0,50,56.0,70.0
I,30.0,37,58.0,68.0
I,30.0,25,60.0,66.0
I,30.0,12,62.0,65.0
I,30.0,0,63.0,63.0
I,31.0,95,50.0,96.0
I,31.0,87,54.0,90.0
I,31.0,75,58.0,85.0
I,31.0,62,61.0,81.0
I,31.0,50,63.0,79.0
I,31.0,37,65.0,76.0
I,31.0,25,67.0,74.0
I,31.0,12,69.0,72.0
I,31.0,0,70.0,70.0
I,32.0,95,61.0,111.0
I,32.0,87,66.0,104.0
I,32.0,75,70.0,99.0
I,32.0,62,73.0,96.0
I,32.0,50,76.0,93.0
I,32.0,37,78.0,90.0
I,32.0,25,80.0,88.0
I,32.0,12,82.0,86.0
I,32.0,0,84.0,84.0
I,33.0,95,72.0,130.0
I,33.0,87,78.0,122.0
I,33.0,75,83.0,116.0
I,33.0,62,86.0,112.0
I,33.0,50,89.0,109.0
I,33.0,37,92.0,106.0
I,33.0,25,94.0,103.0
I,33.0,12,96.0,101.0
I,33.0,0,99.0,99.0
I,34.0,95,82.0,145.0
I,34.0,87,88.0,136.0
I,34.0,75,93.0,130.0
I,34.0,62,97.0,125.0
I,34.0,50,100.0,122.0
I,34.0,37,103.0,119.0
I,34.0,25,106.0,116.0
I,34.0,12,108.0,113.0
I,34.0,0,111.0,111.0
I,35.0,95,96.0,169.0
I,35.0,87,103.0,159.0
I,35.0,75,109.0,152.0
I,35.0,62,114.0,146.0
I,35.0,50,117.0,142.0
I,35.0,37,121.0,138.0
I,35.0,25,124.0,135.0
I,35.0,12,127.0,132.0
I,35.0,0,129.0,129.0
I,36.0,95,115.0,203.0
I,36.0,87,124.0,192.0
I,36.0,75,131.0,183.0
I,36.0,62,137.0,176.0
I,36.0,50,141.0,171.0
I,36.0,37,145.0,167.0
I,36.0,25,149.0,163.0
I,36.0,12,152.0,159.0
I,36.0,0,156.0,156.0
I,37.0,95,138.0,231.0
I,37.0,87,147.0,219.0
I,37.0,75,155.0,209.0
I,37.0,62,161.0,202.0
I,37.0,50,165.0,197.0
I,37.0,37,169.0,192.0
I,37.0,25,173.0,188.0
I,37.0,12,177.0,184.0
I,37.0,0,181.0,181.0
I,38.0,95,162.0,271.0
I,38.0,87,172.0,256.0
I,38.0,75,181.0,245.0
I,38.0,62,188.0,237.0
I,38.0,50,193.0,231.0
I,38.0,37,198.0,225.0
I,38.0,25,203.0,220.0
I,38.0,12,207.0,216.0
I,38.0,0,211.0,211.0
I,39.0,95,185.0,311.0
I,39.0,87,198.0,295.0
I,39.0,75,208.0,282.0
I,39.0,62,216.0,273.0
I,39.0,50,222.0,266.0
I,39.0,37,228.0,259.0
I,39.0,25,233.0,254.0
I,39.0,12,239.0,249.0
I,39.0,0,244.0,244.0
I,40.0,95,215.0,355.0
I,40.0,87,228.0,337.0
I,40.0,75,240.0,322.0
I,40.0,62,249.0,312.0
I,40.0,50,255.0,304.0
I,40.0,37,262.0,297.0
I,40.0,25,268.0,291.0
I,40.0,12,274.0,284.0
I,40.0,0,279.0,279.0
I,41.0,95,250.0,399.0
I,41.0,87,264.0,380.0
I,41.0,75,277.0,365.0
I,41.0,62,287.0,353.0
I,41.0,50,294.0,345.0
I,41.0,37,301.0,338.0
I,41.0,25,307.0,331.0
I,41.0,12,313.0,325.0
I,41.0,0,319.0,319.0
I,42.0,95,287.0,464.0
I,42.0,87,304.0,441.0
I,42.0,75,319.0,423.0
I,42.0,62,330.0,409.0
I,42.0,50,339.0,400.0
I,42.0,37,347.0,390.0
I,42.0,25,354.0,383.0
I,42.0,12,361.0,375.0
I,42.0,0,368.0,368.0
I,43.0,95,326.0,531.0
I,43.0,87,346.0,505.0
I,43.0,75,363.0,484.0
I,43.0,62,376.0,468.0
I,43.0,50,386.0,457.0
I,43.0,37,396.0,446.0
I,43.0,25,404.0,437.0
I,43.0,12,413.0,428.0
I,43.0,0,420.0,420.0
I,44.0,95,373.0,599.0
I,44.0,87,395.0,570.0
I,44.0,75,413.0,546.0
I,44.0,62,427.0,529.0
I,44.0,50,438.0,516.0
I,44.0,37,449.0,505.0
I,44.0,25,458.0,495.0
I,44.0,12,467.0,485.0
I,44.0,0,476.0,476.0
I,45.0,95,433.0,682.0
I,45.0,87,457.0,649.0
I,45.0,75,477.0,623.0
I,45.0,62,493.0,605.0
I,45.0,50,505.0,591.0
I,45.0,37,517.0,578.0
I,45.0,25,527.0,567.0
I,45.0,12,537.0,557.0
I,45.0,0,547.0,547.0
I,46.0,95,494.0,783.0
I,46.0,87,522.0,746.0
I,46.0,75,546.0,715.0
I,46.0,62,564.0,694.0
I,46.0,50,578.0,677.0
I,46.0,37,591.0,663.0
I,46.0,25,603.0,650.0
I,46.0,12,615.0,637.0
I,46.0,0,626.0,626.0
I,47.0,95,564.0,893.0
I,47.0,87,596.0,850.0
I,47.0,75,623.0,816.0
I,47.0,62,643.0,791.0
I,47.0,50,659.0,773.0
I,47.0,37,675.0,755.0
I,47.0,25,688.0,741.0
I,47.0,12,702.0,727.0
I,47.0,0,714.0,714.0
I,48.0,95,652.0,1011.0
I,48.0,87,687.0,965.0
I,48.0,75,717.0,928.0
I,48.0,62,740.0,901.0
I,48.0,50,757.0,881.0
I,48.0,37,774.0,862.0
I,48.0,25,789.0,847.0
I,48.0,12,804.0,831.0
I,48.0,0,817.0,817.0
I,49.0,95,739.0,1146.0
I,49.0,87,778.0,1092.0
I,49.0,75,812.0,1050.0
I,49.0,62,838.0,1019.0
I,49.0,50,857.0,997.0
I,49.0,37,876.0,976.0
I,49.0,25,893.0,958.0
I,49.0,12,910.0,941.0
I,49.0,0,925.0,925.0
I,50.0,95,849.0,1298.0
I,50.0,87,894.0,1240.0
I,50.0,75,931.0,1195.0
I,50.0,62,960.0,1161.0
I,50.0,50,982.0,1136.0
I,50.0,37,1003.0,1113.0
I,50.0,25,1021.0,1094.0
I,50.0,12,1040.0,1075.0
I,50.0,0,1057.0,1057.0
I,51.0,95,972.0,1477.0
I,51.0,87,1022.0,1412.0
I,51.0,75,1064.0,1360.0
I,51.0,62,1097.0,1323.0
I,51.0,50,1122.0,1295.0
I,51.0,37,1145.0,1269.0
I,51.0,25,1166.0,1248.0
I,51.0,12,1187.0,1226.0
I,51.0,0,1206.0,1206.0
I,52.0,95,1111.0,1681.0
I,52.0,87,1169.0,1608.0
I,52.0,75,1216.0,1551.0
I,52.0,62,1253.0,1508.0
I,52.0,50,1281.0,1477.0
I,52.0,37,1308.0,1448.0
I,52.0,25,1331.0,1424.0
I,52.0,12,1355.0,1399.0
I,52.0,0,1377.0,1377.0
I,53.0,95,1269.0,1913.0
I,53.0,87,1333.0,1830.0
I,53.0,75,1388.0,1765.0
I,53.0,62,1429.0,1717.0
I,53.0,50,1461.0,1682.0
I,53.0,37,1491.0,1649.0
I,53.0,25,1517.0,1622.0
I,53.0,12,1544.0,1594.0
I,53.0,0,1569.0,1569.0
I,54.0,95,1447.0,2175.0
I,54.0,87,1520.0,2082.0
I,54.0,75,1581.0,2008.0
I,54.0,62,1628.0,1954.0
I,54.0,50,1664.0,1914.0
I,54.0,37,1698.0,1877.0
I,54.0,25,1728.0,1846.0
I,54.0,12,1758.0,1814.0
I,54.0,0,1786.0,1786.0
I,55.0,95,1647.0,2471.0
I,55.0,87,1730.0,2366.0
I,55.0,75,1799.0,2282.0
I,55.0,62,1852.0,2221.0
I,55.0,50,1893.0,2176.0
I,55.0,37,1932.0,2134.0
I,55.0,25,1965.0,2099.0
I,55.0,12,2000.0,2063.0
I,55.0,0,2031.0,2031.0
I,56.0,95,1872.0,2804.0
I,56.0,87,1965.0,2685.0
I,56.0,75,2044.0,2591.0
I,56.0,62,2104.0,2521.0
I,56.0,50,2150.0,2470.0
I,56.0,37,2194.0,2423.0
I,56.0,25,2232.0,2383.0
I,56.0,12,2271.0,2343.0
I,56.0,0,2307.0,2307.0
I,57.0,95,2124.0,3177.0
I,57.0,87,2229.0,3042.0
I,57.0,75,2318.0,2936.0
I,57.0,62,2386.0,2858.0
I,57.0,50,2438.0,2800.0
I,57.0,37,2488.0,2746.0
I,57.0,25,2530.0,2701.0
I,57.0,12,2575.0,2656.0
I,57.0,0,2615.0,2615.0
I,58.0,95,2404.0,3593.0
I,58.0,87,2524.0,3441.0
I,58.0,75,2624.0,3321.0
I,58.0,62,2701.0,3233.0
I,58.0,50,2759.0,3168.0
I,58.0,37,2816.0,3107.0
I,58.0,25,2864.0,3057.0
I,58.0,12,2914.0,3005.0
I,58.0,0,2959.0,2959.0
I,59.0,95,2716.0,4055.0
I,59.0,87,2851.0,3885.0
I,59.0,75,2964.0,3749.0
I,59.0,62,3051.0,3650.0
I,59.0,50,3116.0,3577.0
I,59.0,37,3180.0,3508.0
I,59.0,25,3234.0,3451.0
I,59.0,12,3290.0,3393.0
I,59.0,0,3341.0,3341.0
I,60.0,95,3061.0,4567.0
I,60.0,87,3213.0,4376.0
I,60.0,75,3340.0,4223.0
I,60.0,62,3437.0,4111.0
I,60.0,50,3511.0,4029.0
I,60.0,37,3582.0,3952.0
I,60.0,25,3643.0,3888.0
I,60.0,12,3707.0,3822.0
I,60.0,0,3764.0,3764.0
I,61.0,95,3442.0,5132.0
I,61.0,87,3612.0,4917.0
I,61.0,75,3755.0,4746.0
I,61.0,62,3864.0,4620.0
I,61.0,50,3947.0,4528.0
I,61.0,37,4027.0,4442.0
I,61.0,25,4095.0,4370.0
I,61.0,12,4166.0,4296.0
I,61.0,0,4231.0,4231.0
I,62.0,95,3857.0,5749.0
I,62.0,87,4047.0,5508.0
I,62.0,75,4207.0,5317.0
I,62.0,62,4330.0,5176.0
I,62.0,50,4423.0,5073.0
I,62.0,37,4512.0,4977.0
I,62.0,25,4589.0,4896.0
I,62.0,12,4668.0,4814.0
I,62.0,0,4741.0,4741.0
I,63.0,95,4307.0,6418.0
I,63.0,87,4520.0,6149.0
I,63.0,75,4698.0,5936.0
I,63.0,62,4835.0,5779.0
I,63.0,50,4938.0,5664.0
I,63.0,37,5038.0,5556.0
I,63.0,25,5123.0,5466.0
I,63.0,12,5212.0,5374.0
I,63.0,0,5293.0,5293.0
I,64.0,95,4791.0,7137.0
I,64.0,87,5027.0,6838.0
I,64.0,75,5225.0,6601.0
I,64.0,62,5377.0,6427.0
I,64.0,50,5492.0,6299.0
I,64.0,37,5603.0,6179.0
I,64.0,25,5698.0,6079.0
I,64.0,12,5797.0,5977.0
I,64.0,0,5886.0,5886.0
I,65.0,95,5307.0,7903.0
I,65.0,87,5568.0,7573.0
I,65.0,75,5787.0,7310.0
I,65.0,62,5955.0,7117.0
I,65.0,50,6083.0,6975.0
I,65.0,37,6205.0,6843.0
I,65.0,25,6310.0,6732.0
I,65.0,12,6420.0,6619.0
I,65.0,0,6519.0,6519.0
I,66.0,95,5850.0,8711.0
I,66.0,87,6138.0,8347.0
I,66.0,75,6380.0,8058.0
I,66.0,62,6565.0,7845.0
I,66.0,50,6706.0,7689.0
I,66.0,37,6841.0,7543.0
I,66.0,25,6957.0,7421.0
I,66.0,12,7077.0,7297.0
I,66.0,0,7186.0,7186.0
I,67.0,95,6418.0,9555.0
I,67.0,87,6733.0,9156.0
I,67.0,75,6999.0,8838.0
I,67.0,62,7202.0,8605.0
I,67.0,50,7356.0,8434.0
I,67.0,37,7504.0,8274.0
I,67.0,25,7631.0,8140.0
I,67.0,12,7763.0,8004.0
I,67.0,0,7883.0,7883.0
I,68.0,95,7002.0,10425.0
I,68.0,87,7347.0,9990.0
I,68.0,75,7636.0,9643.0
I,68.0,62,7857.0,9389.0
I,68.0,50,8026.0,9202.0
I,68.0,37,8187.0,9027.0
I,68.0,25,8326.0,8881.0
I,68.0,12,8469.0,8733.0
I,68.0,0,8600.0,8600.0
I,69.0,95,7597.0,11311.0
I,69.0,87,7970.0,10838.0
I,69.0,75,8284.0,10462.0
I,69.0,62,8524.0,10186.0
I,69.0,50,8707.0,9983.0
I,69.0,37,8882.0,9794.0
I,69.0,25,9032.0,9635.0
I,69.0,12,9188.0,9474.0
I,69.0,0,9330.0,9330.0
I,70.0,95,8192.0,12199.0
I,70.0,87,8595.0,11689.0
I,70.0,75,8933.0,11283.0
I,70.0,62,9192.0,10985.0
I,70.0,50,9389.0,10767.0
I,70.0,37,9578.0,10562.0
I,70.0,25,9740.0,10391.0
I,70.0,12,9909.0,10217.0
I,70.0,0,10062.0,10062.0
I,71.0,95,8779.0,13075.0
I,71.0,87,9210.0,12528.0
I,71.0,75,9573.0,12092.0
I,71.0,62,9851.0,11773.0
I,71.0,50,10062.0,11539.0
I,71.0,37,10264.0,11319.0
I,71.0,25,10438.0,11136.0
I,71.0,12,10619.0,10949.0
I,71.0,0,10783.0,10783.0
I,72.0,95,9346.0,13924.0
I,72.0,87,9805.0,13340.0
I,72.0,75,10192.0,12876.0
I,72.0,62,10488.0,12536.0
I,72.0,50,10712.0,12286.0
I,72.0,37,10928.0,12052.0
I,72.0,25,11113.0,11856.0
I,72.0,12,11306.0,11658.0
I,72.0,0,11481.0,11481.0
I,73.0,95,9883.0,14729.0
I,73.0,87,10369.0,14110.0
I,73.0,75,10777.0,13619.0
I,73.0,62,11091.0,13259.0
I,73.0,50,11328.0,12994.0
I,73.0,37,11557.0,12746.0
I,73.0,25,11753.0,12539.0
I,73.0,12,11956.0,12329.0
I,73.0,0,12142.0,12142.0
I,74.0,95,10380.0,15475.0
I,74.0,87,10891.0,14824.0
I,74.0,75,11320.0,14307.0
I,74.0,62,11650.0,13929.0
I,74.0,50,11899.0,13650.0
I,74.0,37,12140.0,13390.0
I,74.0,25,12345.0,13172.0
I,74.0,12,12560.0,12951.0
I,74.0,0,12754.0,12754.0
I,75.0,95,10828.0,16146.0
I,75.0,87,11361.0,15467.0
I,75.0,75,11809.0,14927.0
I,75.0,62,12153.0,14532.0
I,75.0,50,12413.0,14241.0
I,75.0,37,12664.0,13969.0
I,75.0,25,12879.0,13742.0
I,75.0,12,13102.0,13511.0
I,75.0,0,13306.0,13306.0
I,76.0,95,11217.0,16730.0
I,76.0,87,11769.0,16025.0
I,76.0,75,12234.0,15466.0
I,76.0,62,12590.0,15056.0
I,76.0,50,12860.0,14754.0
I,76.0,37,13120.0,14473.0
I,76.0,25,13342.0,14237.0
I,76.0,12,13574.0,13998.0
I,76.0,0,13785.0,13785.0
I,77.0,95,11540.0,17215.0
I,77.0,87,12109.0,16490.0
I,77.0,75,12586.0,15913.0
I,77.0,62,12953.0,15491.0
I,77.0,50,13231.0,15181.0
I,77.0,37,13498.0,14891.0
I,77.0,25,13728.0,14649.0
I,77.0,12,13966.0,14402.0
I,77.0,0,14183.0,14183.0
I,78.0,95,11792.0,17593.0
I,78.0,87,12373.0,16852.0
I,78.0,75,12862.0,16263.0
I,78.0,62,13236.0,15831.0
I,78.0,50,13520.0,15514.0
I,78.0,37,13794.0,15217.0
I,78.0,25,14028.0,14970.0
I,78.0,12,14272.0,14718.0
I,78.0,0,14494.0,14494.0
I,79.0,95,11969.0,17860.0
I,79.0,87,12559.0,17107.0
I,79.0,75,13055.0,16509.0
I,79.0,62,13436.0,16071.0
I,79.0,50,13724.0,15749.0
I,79.0,37,14002.0,15448.0
I,79.0,25,14240.0,15196.0
I,79.0,12,14487.0,14940.0
I,79.0,0,14713.0,14713.0
I,80.0,95,12071.0,18014.0
I,80.0,87,12666.0,17254.0
I,80.0,75,13167.0,16651.0
I,80.0,62,13550.0,16208.0
I,80.0,50,13841.0,15884.0
I,80.0,37,14121.0,15580.0
I,80.0,25,14361.0,15326.0
I,80.0,12,14611.0,15068.0
I,80.0,0,14838.0,14838.0
I,81.0,95,12098.0,18056.0
I,81.0,87,12695.0,17294.0
I,81.0,75,13196.0,16689.0
I,81.0,62,13581.0,16246.0
I,81.0,50,13873.0,15920.0
I,81.0,37,14153.0,15615.0
I,81.0,25,14394.0,15361.0
I,81.0,12,14644.0,15102.0
I,81.0,0,14872.0,14872.0
I,82.0,95,12052.0,17990.0
I,82.0,87,12647.0,17231.0
I,82.0,75,13147.0,16628.0
I,82.0,62,13530.0,16186.0
I,82.0,50,13821.0,15861.0
I,82.0,37,14101.0,15558.0
I,82.0,25,14340.0,15304.0
I,82.0,12,14590.0,15047.0
I,82.0,0,14817.0,14817.0
I,83.0,95,11939.0,17823.0
I,83.0,87,12528.0,17071.0
I,83.0,75,13024.0,16473.0
I,83.0,62,13403.0,16035.0
I,83.0,50,13692.0,15714.0
I,83.0,37,13969.0,15413.0
I,83.0,25,14207.0,15162.0
I,83.0,12,14454.0,14906.0
I,83.0,0,14679.0,14679.0
I,84.0,95,11764.0,17563.0
I,84.0,87,12344.0,16821.0
I,84.0,75,12832.0,16232.0
I,84.0,62,13207.0,15801.0
I,84.0,50,13491.0,15484.0
I,84.0,37,13764.0,15187.0
I,84.0,25,13998.0,14940.0
I,84.0,12,14242.0,14688.0
I,84.0,0,14464.0,14464.0
I,85.0,95,11532.0,17219.0
I,85.0,87,12101.0,16492.0
I,85.0,75,12580.0,15914.0
I,85.0,62,12947.0,15491.0
I,85.0,50,13226.0,15180.0
I,85.0,37,13494.0,14889.0
I,85.0,25,13723.0,14646.0
I,85.0,12,13962.0,14400.0
I,85.0,0,14180.0,14180.0
I,86.0,95,11251.0,16803.0
I,86.0,87,11806.0,16093.0
I,86.0,75,12274.0,15529.0
I,86.0,62,12632.0,15116.0
I,86.0,50,12904.0,14812.0
I,86.0,37,13166.0,14529.0
I,86.0,25,13390.0,14291.0
I,86.0,12,13623.0,14050.0
I,86.0,0,13836.0,13836.0
I,87.0,95,10928.0,16326.0
I,87.0,87,11468.0,15635.0
I,87.0,75,11922.0,15087.0
I,87.0,62,12270.0,14685.0
I,87.0,50,12535.0,14390.0
I,87.0,37,12789.0,14114.0
I,87.0,25,13007.0,13883.0
I,87.0,12,13234.0,13649.0
I,87.0,0,13440.0,13440.0
I,88.0,95,10570.0,15797.0
I,88.0,87,11093.0,15129.0
I,88.0,75,11533.0,14598.0
I,88.0,62,11870.0,14209.0
I,88.0,50,12126.0,13923.0
I,88.0,37,12373.0,13655.0
I,88.0,25,12584.0,13432.0
I,88.0,12,12803.0,13205.0
I,88.0,0,13003.0,13003.0
I,89.0,95,10185.0,15229.0
I,89.0,87,10690.0,14584.0
I,89.0,75,11114.0,14071.0
I,89.0,62,11439.0,13696.0
I,89.0,50,11686.0,13420.0
I,89.0,37,11924.0,13162.0
I,89.0,25,12128.0,12946.0
I,89.0,12,12340.0,12727.0
I,89.0,0,12533.0,12533.0
I,90.0,95,9779.0,14631.0
I,90.0,87,10265.0,14010.0
I,90.0,75,10673.0,13517.0
I,90.0,62,10985.0,13156.0
I,90.0,50,11223.0,12890.0
I,90.0,37,11452.0,12642.0
I,90.0,25,11647.0,12435.0
I,90.0,12,11851.0,12224.0
I,90.0,0,12037.0,12037.0
I,91.0,95,9359.0,14013.0
I,91.0,87,9824.0,13417.0
I,91.0,75,10216.0,12944.0
I,91.0,62,10515.0,12597.0
I,91.0,50,10743.0,12342.0
I,91.0,37,10963.0,12104.0
I,91.0,25,11150.0,11906.0
